,County,State,Week_1,Week_2,Week_3,Week_4,Week_5,Week_6,Week_7,Week_8,Week_9,Week_10,Week_11,Week_12,Week_13,Week_14
354,Hardee County,FL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,5.0,13.0
355,Hendry County,FL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,27.0,59.0,68.0
356,Hernando County,FL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,34.0,62.0,76.0,83.0,89.0
357,Highlands County,FL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,24.0,46.0,66.0,74.0,80.0
358,Hillsborough County,FL,0.0,0.0,0.0,0.0,0.0,1.0,2.0,20.0,151.0,404.0,657.0,878.0,1008.0,1062.0
359,Holmes County,FL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,9.0,9.0
360,Indian River County,FL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,41.0,68.0,83.0,88.0,90.0
361,Jackson County,FL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,8.0,13.0,13.0
362,Jefferson County,FL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,26.0,28.0
363,Lafayette County,FL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
364,Lake County,FL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,26.0,82.0,140.0,186.0,217.0,223.0
365,Lee County,FL,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,66.0,275.0,522.0,687.0,887.0,971.0
366,Leon County,FL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,13.0,35.0,78.0,165.0,191.0,212.0
367,Levy County,FL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,9.0,13.0,13.0
368,Liberty County,FL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
369,Madison County,FL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,16.0,40.0,44.0
370,Manatee County,FL,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,25.0,89.0,179.0,309.0,473.0,533.0
371,Marion County,FL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,33.0,75.0,112.0,145.0,151.0
372,Martin County,FL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,34.0,109.0,142.0,166.0,183.0
373,Miami-Dade County,FL,0.0,0.0,0.0,0.0,0.0,0.0,2.0,101.0,654.0,2886.0,5898.0,8326.0,10588.0,11570.0
374,Monroe County,FL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,38.0,53.0,66.0,74.0,79.0
375,Nassau County,FL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,16.0,32.0,40.0,48.0,53.0
376,Okaloosa County,FL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,22.0,51.0,83.0,117.0,141.0,149.0
377,Okeechobee County,FL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,9.0,10.0
378,Orange County,FL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,119.0,541.0,860.0,1114.0,1274.0,1339.0
379,Osceola County,FL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,45.0,170.0,295.0,384.0,449.0,470.0
380,Palm Beach County,FL,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,174.0,737.0,1333.0,1867.0,2554.0,2763.0
381,Pasco County,FL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,21.0,66.0,139.0,190.0,221.0,237.0
382,Pinellas County,FL,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,65.0,273.0,422.0,530.0,656.0,698.0
383,Polk County,FL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,103.0,234.0,304.0,379.0,441.0
384,Putnam County,FL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,14.0,25.0,49.0,75.0,87.0
385,St. Johns County,FL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,36.0,102.0,163.0,182.0,200.0,204.0
386,St. Lucie County,FL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,48.0,137.0,186.0,220.0,236.0
387,Santa Rosa County,FL,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,12.0,47.0,96.0,118.0,141.0,150.0
388,Sarasota County,FL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,34.0,110.0,201.0,260.0,310.0,323.0
389,Seminole County,FL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,40.0,145.0,229.0,306.0,340.0,367.0
390,Sumter County,FL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,24.0,66.0,100.0,117.0,166.0,173.0
391,Suwannee County,FL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,54.0,83.0,106.0,118.0
392,Taylor County,FL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0
393,Union County,FL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0
394,Volusia County,FL,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,34.0,102.0,178.0,255.0,420.0,440.0
395,Wakulla County,FL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,14.0,17.0,22.0
396,Walton County,FL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,19.0,26.0,29.0,34.0,35.0
397,Washington County,FL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,10.0,12.0
399,Appling County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,17.0,49.0,60.0
400,Atkinson County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,7.0
401,Bacon County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,17.0,20.0,22.0
402,Baker County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,11.0,16.0,19.0,21.0
403,Baldwin County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,32.0,100.0,161.0,193.0
404,Banks County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,13.0,17.0,17.0
405,Barrow County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,20.0,48.0,81.0,106.0,113.0
406,Bartow County,GA,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,93.0,153.0,203.0,240.0,264.0,289.0
407,Ben Hill County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,10.0,21.0,24.0
408,Berrien County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,10.0,12.0,15.0
409,Bibb County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,25.0,56.0,179.0,234.0,256.0
410,Bleckley County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,7.0,9.0
411,Brantley County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,20.0,21.0
412,Brooks County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,22.0,37.0,52.0
413,Bryan County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,28.0,30.0,43.0,48.0
414,Bulloch County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,23.0,33.0,34.0
415,Burke County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,21.0,35.0,60.0,74.0
416,Butts County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,25.0,38.0,125.0,126.0
417,Calhoun County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,37.0,57.0,82.0,87.0
418,Camden County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,19.0,26.0,28.0,30.0
419,Candler County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,7.0,8.0
420,Carroll County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,139.0,195.0,258.0,314.0,329.0
421,Catoosa County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,10.0,18.0,45.0,46.0
422,Charlton County,GA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,7.0,8.0
423,Chatham County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,44.0,131.0,170.0,199.0,208.0
424,Chattahoochee County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,8.0,9.0
425,Chattooga County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,9.0,11.0,14.0
426,Cherokee County,GA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,44.0,94.0,167.0,245.0,365.0,393.0
427,Clarke County,GA,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,29.0,55.0,82.0,102.0,122.0,140.0
428,Clay County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,19.0,20.0,20.0
429,Clayton County,GA,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,37.0,165.0,298.0,473.0,616.0,649.0
430,Clinch County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,7.0,7.0,7.0
431,Cobb County,GA,0.0,0.0,0.0,0.0,0.0,0.0,8.0,37.0,119.0,341.0,653.0,1014.0,1326.0,1483.0
432,Coffee County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,50.0,72.0,91.0,109.0
433,Colquitt County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,28.0,79.0,105.0,163.0,172.0
434,Columbia County,GA,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,10.0,27.0,58.0,87.0,129.0,144.0
435,Cook County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,11.0,15.0,17.0
436,Coweta County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,48.0,87.0,142.0,177.0,190.0
437,Crawford County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,14.0,14.0
438,Crisp County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,60.0,104.0,141.0,157.0
439,Dade County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,15.0,14.0
440,Dawson County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,24.0,39.0,50.0,53.0
441,Decatur County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,25.0,55.0,59.0,64.0
442,DeKalb County,GA,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,137.0,409.0,766.0,1260.0,1689.0,1855.0
443,Dodge County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,19.0,22.0,24.0
444,Dooly County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,35.0,64.0,81.0,119.0
445,Dougherty County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,164.0,521.0,1042.0,1358.0,1465.0,1480.0
446,Douglas County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,66.0,134.0,209.0,273.0,284.0
447,Early County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,42.0,105.0,148.0,185.0,202.0
448,Echols County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,5.0
449,Effingham County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,19.0,24.0,33.0,34.0
450,Elbert County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,14.0,19.0
451,Emanuel County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,12.0,17.0,20.0
452,Evans County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0
453,Fannin County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,9.0,14.0,20.0,24.0
454,Fayette County,GA,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,14.0,55.0,93.0,126.0,156.0,169.0
455,Floyd County,GA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,17.0,78.0,100.0,121.0,128.0,134.0
456,Forsyth County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,53.0,109.0,169.0,235.0,271.0
457,Franklin County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,10.0,16.0,17.0
458,Fulton County,GA,0.0,0.0,0.0,0.0,0.0,2.0,8.0,66.0,231.0,747.0,1336.0,1945.0,2436.0,2680.0
459,Gilmer County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,28.0,54.0
460,Glascock County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,Glynn County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,21.0,31.0,45.0,51.0,51.0
462,Gordon County,GA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,9.0,20.0,27.0,50.0,73.0,81.0
463,Grady County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,26.0,47.0,54.0
464,Greene County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,24.0,40.0,49.0,54.0
465,Gwinnett County,GA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,79.0,303.0,618.0,917.0,1351.0,1545.0
466,Habersham County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,57.0,149.0,193.0
467,Hall County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,72.0,247.0,526.0,963.0,1098.0
468,Hancock County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,14.0,25.0
469,Haralson County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,15.0,19.0,26.0,27.0
470,Harris County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,17.0,34.0,55.0,57.0
471,Hart County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,6.0,9.0
472,Heard County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,9.0,10.0
473,Henry County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,115.0,233.0,330.0,413.0,464.0
474,Houston County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,49.0,108.0,158.0,194.0,215.0
475,Irwin County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,11.0,13.0,15.0,15.0
476,Jackson County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,26.0,43.0,69.0,77.0
477,Jasper County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,10.0,19.0,20.0
478,Jeff Davis County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,14.0
479,Jefferson County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,11.0,12.0,14.0
480,Jenkins County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,12.0,15.0,16.0
481,Johnson County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,33.0,36.0,39.0
482,Jones County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,15.0,24.0,27.0
483,Lamar County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,15.0,21.0,31.0,34.0
484,Lanier County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,7.0,8.0
485,Laurens County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,14.0,27.0,38.0,46.0,54.0
486,Lee County,GA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,29.0,104.0,217.0,267.0,297.0,307.0
487,Liberty County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,14.0,26.0,35.0,35.0
488,Lincoln County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,9.0,10.0,10.0
489,Long County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,4.0
490,Lowndes County,GA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,14.0,26.0,53.0,79.0,125.0,139.0
491,Lumpkin County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,9.0,19.0,28.0,32.0
492,McDuffie County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,35.0,39.0,44.0
493,McIntosh County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,4.0
494,Macon County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,16.0,42.0,66.0,73.0
495,Madison County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,10.0,14.0,19.0,22.0
496,Marion County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,34.0,40.0
497,Meriwether County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,18.0,35.0,49.0,49.0
498,Miller County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,9.0,20.0,24.0,29.0
499,Mitchell County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,118.0,193.0,288.0,290.0
500,Monroe County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,12.0,15.0,18.0,21.0
501,Montgomery County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
502,Morgan County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,13.0,19.0,25.0,25.0
503,Murray County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,17.0,19.0,25.0
504,Muscogee County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,26.0,118.0,200.0,256.0,283.0
505,Newton County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,37.0,70.0,115.0,153.0,173.0
506,Oconee County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,34.0,45.0,54.0,57.0
507,Oglethorpe County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,32.0,36.0,48.0
508,Paulding County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,35.0,69.0,123.0,148.0,166.0
509,Peach County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,20.0,30.0,36.0,39.0
510,Pickens County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,10.0,15.0,19.0,21.0
511,Pierce County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,40.0,49.0,51.0,54.0
512,Pike County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,28.0,38.0,38.0
513,Polk County,GA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,16.0,22.0,28.0,36.0,49.0
514,Pulaski County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,16.0,20.0,24.0
515,Putnam County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,14.0,29.0,37.0
516,Quitman County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,4.0
517,Rabun County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,7.0,9.0,10.0
518,Randolph County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,95.0,135.0,149.0,156.0
519,Richmond County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,42.0,89.0,231.0,335.0,377.0
520,Rockdale County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,57.0,85.0,111.0,151.0,166.0
521,Schley County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,14.0,16.0,16.0
522,Screven County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,11.0,14.0,14.0
523,Seminole County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,13.0,20.0,27.0,29.0
524,Spalding County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,60.0,122.0,140.0,197.0
525,Stephens County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,15.0,28.0,48.0,73.0
526,Stewart County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,12.0,17.0,18.0
527,Sumter County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,48.0,194.0,292.0,344.0,362.0
528,Talbot County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,15.0,21.0,21.0
529,Taliaferro County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,Tattnall County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,6.0,7.0
531,Taylor County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,10.0,14.0,17.0
532,Telfair County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,13.0,16.0,25.0
533,Terrell County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,47.0,98.0,137.0,162.0,167.0
534,Thomas County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,72.0,112.0,157.0,162.0
535,Tift County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,29.0,55.0,79.0,98.0,100.0
536,Toombs County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,11.0,17.0,23.0,28.0
537,Towns County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,19.0,20.0
538,Treutlen County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0
539,Troup County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,21.0,54.0,77.0,118.0,138.0
540,Turner County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,25.0,49.0,61.0,64.0
541,Twiggs County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,6.0,7.0
542,Union County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0,25.0,32.0
543,Upson County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,42.0,143.0,191.0,203.0
544,Walker County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,13.0,59.0,58.0
545,Walton County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,32.0,56.0,81.0,100.0
546,Ware County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,45.0,76.0,100.0,112.0
547,Warren County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,10.0,12.0,12.0
548,Washington County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,21.0,23.0,28.0,37.0
549,Wayne County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,10.0,12.0
550,Webster County,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,7.0,10.0
